iso3,year,event_month,conflict_events_total,conflict_fatalities_best,conflict_fatalities_high,conflict_fatalities_low,conflict_state_based_events,conflict_non_state_events,conflict_one_sided_events,conflict_any_event,period
MMR,2018,4,8,17,18,15,8,0,0,1,2018-04
MMR,2018,5,13,22,65,21,13,0,0,1,2018-05
MMR,2018,6,6,12,13,6,6,0,0,1,2018-06
MMR,2018,7,6,10,23,10,6,0,0,1,2018-07
MMR,2018,8,5,18,22,10,5,0,0,1,2018-08
MMR,2018,9,5,7,13,7,5,0,0,1,2018-09
MMR,2018,10,1,1,1,1,0,0,1,1,2018-10
MMR,2018,11,6,16,36,3,4,0,2,1,2018-11
MMR,2018,12,7,12,18,12,6,0,1,1,2018-12
MMR,2019,1,16,352,216,254,15,0,1,1,2019-01
MMR,2019,2,18,17,68,12,16,0,2,1,2019-02
MMR,2019,3,10,22,70,22,9,0,1,1,2019-03
MMR,2019,4,10,24,60,22,9,0,1,1,2019-04
MMR,2019,5,9,43,84,36,8,0,1,1,2019-05
MMR,2019,6,7,16,51,16,7,0,0,1,2019-06
MMR,2019,7,12,12,254,8,10,0,2,1,2019-07
MMR,2019,8,28,50,194,37,27,0,1,1,2019-08
MMR,2019,9,5,11,11,6,5,0,0,1,2019-09
MMR,2019,10,12,17,101,17,10,0,2,1,2019-10
MMR,2019,11,8,5,23,5,8,0,0,1,2019-11
MMR,2019,12,13,18,45,16,12,0,1,1,2019-12
MMR,2020,1,8,29,34,25,8,0,0,1,2020-01
MMR,2020,2,9,22,24,18,8,0,1,1,2020-02
MMR,2020,3,12,53,53,52,10,0,2,1,2020-03
MMR,2020,4,10,29,59,29,9,0,1,1,2020-04
MMR,2020,5,2,7,7,7,2,0,0,1,2020-05
MMR,2020,6,12,21,28,20,11,0,1,1,2020-06
MMR,2020,7,7,9,9,7,6,0,1,1,2020-07
MMR,2020,8,3,12,12,12,3,0,0,1,2020-08
MMR,2020,9,4,9,9,9,4,0,0,1,2020-09
MMR,2020,10,8,12,44,12,7,0,1,1,2020-10
MMR,2020,11,2,4,5,4,2,0,0,1,2020-11
MMR,2021,1,1,1,1,1,0,0,1,1,2021-01
MMR,2021,2,14,23,23,23,1,0,13,1,2021-02
MMR,2021,3,115,314,324,314,7,0,108,1,2021-03
MMR,2021,4,55,141,202,140,27,0,28,1,2021-04
MMR,2021,5,73,258,507,247,55,0,18,1,2021-05
MMR,2021,6,39,91,360,78,32,0,7,1,2021-06
MMR,2021,7,57,252,782,243,43,0,14,1,2021-07
MMR,2021,8,46,74,273,64,33,0,13,1,2021-08
MMR,2021,9,82,145,575,117,65,0,17,1,2021-09
MMR,2021,10,106,81,1002,68,76,0,30,1,2021-10
MMR,2021,11,159,183,1239,157,124,0,35,1,2021-11
MMR,2021,12,110,218,947,202,76,0,34,1,2021-12
MMR,2022,1,110,249,1268,221,91,0,19,1,2022-01
MMR,2022,2,108,277,1099,258,87,0,21,1,2022-02
MMR,2022,3,97,238,1064,232,74,0,23,1,2022-03
MMR,2022,4,104,182,807,176,69,1,34,1,2022-04
MMR,2022,5,106,229,1153,224,82,0,24,1,2022-05
MMR,2022,6,127,193,788,181,103,0,24,1,2022-06
MMR,2022,7,104,196,728,188,80,0,24,1,2022-07
MMR,2022,8,145,296,1117,284,114,0,31,1,2022-08
MMR,2022,9,101,184,529,179,73,0,28,1,2022-09
MMR,2022,10,191,316,1070,284,174,0,17,1,2022-10
MMR,2022,11,213,269,1109,236,189,0,24,1,2022-11
MMR,2022,12,143,132,683,120,126,0,17,1,2022-12
MMR,2023,1,159,175,794,168,141,0,18,1,2023-01
MMR,2023,2,197,173,949,143,182,0,15,1,2023-02
MMR,2023,3,217,298,1267,283,181,0,36,1,2023-03
MMR,2023,4,157,364,1100,350,134,0,23,1,2023-04
MMR,2023,5,159,225,724,223,127,0,32,1,2023-05
MMR,2023,6,182,265,786,259,153,0,29,1,2023-06
MMR,2023,7,164,206,784,197,142,0,22,1,2023-07
MMR,2023,8,185,215,745,211,164,0,21,1,2023-08
MMR,2023,9,168,220,741,211,146,0,22,1,2023-09
MMR,2023,10,192,217,814,212,154,0,38,1,2023-10
MMR,2023,11,184,512,1050,510,174,0,10,1,2023-11
MMR,2023,12,121,195,478,191,105,0,16,1,2023-12
MMR,2024,1,147,408,732,376,121,0,26,1,2024-01
MMR,2024,2,109,191,481,191,89,0,20,1,2024-02
MMR,2024,3,144,250,689,250,118,0,26,1,2024-03
MMR,2024,4,83,145,433,145,76,0,7,1,2024-04
MMR,2024,5,89,355,409,355,66,0,23,1,2024-05
MMR,2024,6,104,272,448,269,91,0,13,1,2024-06
MMR,2024,7,81,230,297,230,72,0,9,1,2024-07
MMR,2024,8,63,264,484,213,60,0,3,1,2024-08
MMR,2024,9,37,176,301,167,36,0,1,1,2024-09
MMR,2024,10,94,281,328,281,73,0,21,1,2024-10
MMR,2024,11,72,152,339,152,65,0,7,1,2024-11
MMR,2024,12,73,172,268,171,64,0,9,1,2024-12
MOZ,1989,1,10,60,184,60,10,0,0,1,1989-01
MOZ,1989,2,5,0,97,0,5,0,0,1,1989-02
MOZ,1989,3,10,18,126,18,6,0,4,1,1989-03
MOZ,1989,4,13,454,1030,454,8,0,5,1,1989-04
MOZ,1989,5,14,192,348,192,13,0,1,1,1989-05
MOZ,1989,6,14,278,588,278,13,0,1,1,1989-06
MOZ,1989,7,16,183,271,178,12,0,4,1,1989-07
MOZ,1989,8,14,128,236,128,12,0,2,1,1989-08
MOZ,1989,9,9,68,603,68,9,0,0,1,1989-09
MOZ,1989,10,17,97,471,97,14,0,3,1,1989-10
MOZ,1989,11,3,56,93,56,2,0,1,1,1989-11
MOZ,1989,12,6,18,130,18,6,0,0,1,1989-12
MOZ,1990,1,5,580,580,32,3,0,2,1,1990-01
MOZ,1990,2,6,90,156,90,1,0,5,1,1990-02
MOZ,1990,3,2,8,8,8,1,0,1,1,1990-03
MOZ,1990,4,1,13,13,13,0,0,1,1,1990-04
MOZ,1990,5,12,667,667,67,6,0,6,1,1990-05
MOZ,1990,7,2,136,136,136,2,0,0,1,1990-07
MOZ,1990,8,2,15,15,15,1,0,1,1,1990-08
MOZ,1990,9,5,140,140,46,5,0,0,1,1990-09
MOZ,1990,10,4,35,35,27,2,0,2,1,1990-10
MOZ,1990,11,3,31,31,31,1,0,2,1,1990-11
MOZ,1990,12,2,44,44,44,2,0,0,1,1990-12
MOZ,1991,1,5,1030,2030,69,2,0,3,1,1991-01
MOZ,1991,2,7,82,101,82,1,0,6,1,1991-02
MOZ,1991,3,5,186,221,186,2,0,3,1,1991-03
MOZ,1991,4,4,83,83,83,0,1,3,1,1991-04
MOZ,1991,5,3,30,30,30,1,1,1,1,1991-05
MOZ,1991,6,2,50,52,50,0,1,1,1,1991-06
MOZ,1991,8,6,145,145,145,3,0,3,1,1991-08
MOZ,1991,9,6,42,42,42,1,0,5,1,1991-09
MOZ,1991,10,3,106,109,106,0,0,3,1,1991-10
MOZ,1991,11,9,85,93,85,4,0,5,1,1991-11
MOZ,1991,12,8,122,151,122,3,1,4,1,1991-12
MOZ,1992,1,7,100,146,100,1,0,6,1,1992-01
MOZ,1992,2,7,88,163,88,1,0,6,1,1992-02
MOZ,1992,3,5,24,28,24,1,0,4,1,1992-03
MOZ,1992,4,1,0,21,0,1,0,0,1,1992-04
MOZ,1992,5,3,12,13,12,1,0,2,1,1992-05
MOZ,1992,6,1,5,45,5,0,0,1,1,1992-06
MOZ,1992,7,2,6,22,6,1,0,1,1,1992-07
MOZ,1992,8,4,212,212,212,1,0,3,1,1992-08
MOZ,1992,9,2,25,25,25,2,0,0,1,1992-09
MOZ,1992,10,2,49,98,49,2,0,0,1,1992-10
MOZ,1993,1,1,1,1,1,0,0,1,1,1993-01
MOZ,1993,12,1,1,1,1,0,0,1,1,1993-12
MOZ,1994,11,1,1,1,1,0,0,1,1,1994-11
MOZ,1994,12,1,1,1,1,0,0,1,1,1994-12
MOZ,1995,10,1,1,1,1,0,0,1,1,1995-10
MOZ,2004,8,1,1,1,1,1,0,0,1,2004-08
MOZ,2005,5,1,1,1,1,0,0,1,1,2005-05
MOZ,2005,9,1,12,12,12,1,0,0,1,2005-09
MOZ,2010,9,1,7,7,7,0,0,1,1,2010-09
MOZ,2012,3,1,2,2,2,1,0,0,1,2012-03
MOZ,2013,4,3,6,9,5,2,0,1,1,2013-04
MOZ,2013,6,2,7,9,2,2,0,0,1,2013-06
MOZ,2013,7,1,0,2,0,1,0,0,1,2013-07
MOZ,2013,8,2,2,3,1,2,0,0,1,2013-08
MOZ,2013,10,5,14,80,13,4,0,1,1,2013-10
MOZ,2013,11,4,13,13,8,3,0,1,1,2013-11
MOZ,2013,12,1,3,3,3,1,0,0,1,2013-12
MOZ,2014,1,3,11,13,9,2,0,1,1,2014-01
MOZ,2014,2,1,1,1,1,1,0,0,1,2014-02
MOZ,2014,3,2,5,5,5,2,0,0,1,2014-03
MOZ,2014,4,1,1,1,1,1,0,0,1,2014-04
MOZ,2014,5,1,2,2,2,1,0,0,1,2014-05
MOZ,2014,6,4,12,15,6,4,0,0,1,2014-06
MOZ,2014,7,1,1,1,1,1,0,0,1,2014-07
MOZ,2016,1,1,0,1,0,1,0,0,1,2016-01
MOZ,2016,2,5,7,8,6,4,0,1,1,2016-02
MOZ,2016,3,3,3,4,3,3,0,0,1,2016-03
MOZ,2016,4,2,22,22,22,2,0,0,1,2016-04
MOZ,2016,6,3,2,4,2,2,0,1,1,2016-06
MOZ,2016,7,4,6,6,5,4,0,0,1,2016-07
MOZ,2016,8,3,11,11,11,2,0,1,1,2016-08
MOZ,2016,9,5,13,14,5,3,0,2,1,2016-09
MOZ,2016,10,4,3,5,3,3,0,1,1,2016-10
MOZ,2016,11,1,1,2,1,1,0,0,1,2016-11
MOZ,2017,1,1,1,1,1,0,0,1,1,2017-01
MOZ,2017,10,1,0,4,0,0,0,1,1,2017-10
MOZ,2017,11,1,2,2,2,0,0,1,1,2017-11
MOZ,2018,1,2,9,9,7,1,0,1,1,2018-01
MOZ,2018,3,1,1,1,1,1,0,0,1,2018-03
MOZ,2018,4,1,1,1,1,0,0,1,1,2018-04
MOZ,2018,5,1,10,10,10,0,0,1,1,2018-05
MOZ,2018,6,9,45,51,45,2,0,7,1,2018-06
MOZ,2018,7,5,12,12,12,2,0,3,1,2018-07
MOZ,2018,8,3,18,18,18,1,0,2,1,2018-08
MOZ,2018,9,2,15,15,14,1,0,1,1,2018-09
MOZ,2018,11,6,21,21,20,2,0,4,1,2018-11
MOZ,2018,12,18,39,41,36,5,0,13,1,2018-12
MOZ,2019,1,6,33,33,33,1,0,5,1,2019-01
MOZ,2019,2,7,22,23,22,0,0,7,1,2019-02
MOZ,2019,3,8,67,68,63,4,0,4,1,2019-03
MOZ,2019,4,3,11,11,11,2,0,1,1,2019-04
MOZ,2019,5,14,53,53,50,1,0,13,1,2019-05
MOZ,2019,6,8,64,66,53,3,0,5,1,2019-06
MOZ,2019,7,12,33,37,24,5,0,7,1,2019-07
MOZ,2019,8,16,53,64,52,4,0,12,1,2019-08
MOZ,2019,9,9,44,46,32,4,0,5,1,2019-09
MOZ,2019,10,12,99,103,93,8,0,4,1,2019-10
MOZ,2019,11,22,82,92,72,9,0,13,1,2019-11
MOZ,2019,12,7,36,42,35,4,0,3,1,2019-12
MOZ,2020,1,12,42,55,37,4,0,8,1,2020-01
MOZ,2020,2,16,50,57,35,5,0,11,1,2020-02
MOZ,2020,3,11,109,121,73,6,0,5,1,2020-03
MOZ,2020,4,19,174,264,163,5,0,14,1,2020-04
MOZ,2020,5,16,120,168,107,7,0,9,1,2020-05
MOZ,2020,6,32,244,324,199,6,0,26,1,2020-06
MOZ,2020,7,17,107,137,72,7,0,10,1,2020-07
MOZ,2020,8,11,268,301,170,6,0,5,1,2020-08
MOZ,2020,9,27,126,181,116,12,0,15,1,2020-09
MOZ,2020,10,25,125,159,64,12,0,13,1,2020-10
MOZ,2020,11,12,154,155,95,7,0,5,1,2020-11
MOZ,2020,12,15,108,144,81,10,0,5,1,2020-12
MOZ,2021,1,15,84,90,43,10,0,5,1,2021-01
MOZ,2021,2,13,36,43,28,6,0,7,1,2021-02
MOZ,2021,3,37,1082,1114,841,12,0,25,1,2021-03
MOZ,2021,4,13,42,42,30,7,0,6,1,2021-04
MOZ,2021,5,12,47,55,46,7,0,5,1,2021-05
MOZ,2021,6,10,57,207,34,6,0,4,1,2021-06
MOZ,2021,7,37,208,236,161,24,0,13,1,2021-07
MOZ,2021,8,17,72,114,42,13,0,4,1,2021-08
MOZ,2021,9,20,83,90,57,10,0,10,1,2021-09
MOZ,2021,10,15,70,84,55,8,0,7,1,2021-10
MOZ,2021,11,29,79,137,66,21,0,8,1,2021-11
MOZ,2021,12,17,58,64,43,12,0,5,1,2021-12
MOZ,2022,1,24,66,76,60,7,0,17,1,2022-01
MOZ,2022,2,21,64,93,55,12,0,9,1,2022-02
MOZ,2022,3,24,87,117,45,11,0,13,1,2022-03
MOZ,2022,4,9,26,28,8,7,0,2,1,2022-04
MOZ,2022,5,13,32,59,12,4,0,9,1,2022-05
MOZ,2022,6,35,70,110,50,11,0,24,1,2022-06
MOZ,2022,7,21,43,74,27,7,0,14,1,2022-07
MOZ,2022,8,22,49,53,43,9,0,13,1,2022-08
MOZ,2022,9,30,106,136,53,12,0,18,1,2022-09
MOZ,2022,10,24,67,97,35,7,0,17,1,2022-10
MOZ,2022,11,31,72,154,50,12,5,14,1,2022-11
MOZ,2022,12,14,35,45,28,10,1,3,1,2022-12
MOZ,2023,1,14,71,85,38,10,2,2,1,2023-01
MOZ,2023,2,9,29,32,19,3,0,6,1,2023-02
MOZ,2023,3,6,13,18,9,5,0,1,1,2023-03
MOZ,2023,4,5,16,17,9,4,1,0,1,2023-04
MOZ,2023,5,10,23,23,12,6,0,4,1,2023-05
MOZ,2023,6,6,18,25,14,2,0,4,1,2023-06
MOZ,2023,7,9,21,53,7,4,0,5,1,2023-07
MOZ,2023,8,5,26,38,5,4,0,1,1,2023-08
MOZ,2023,9,7,15,23,11,3,0,4,1,2023-09
MOZ,2023,10,12,5,20,4,8,0,4,1,2023-10
MOZ,2023,11,9,13,20,9,4,0,5,1,2023-11
MOZ,2023,12,8,21,51,14,4,0,4,1,2023-12
MOZ,2024,1,19,46,53,32,2,0,17,1,2024-01
MOZ,2024,2,12,52,131,44,5,1,6,1,2024-02
MOZ,2024,3,6,27,28,18,2,3,1,1,2024-03
MOZ,2024,4,14,39,63,26,6,2,6,1,2024-04
MOZ,2024,5,11,52,116,39,7,1,3,1,2024-05
MOZ,2024,6,6,8,9,7,1,0,5,1,2024-06
MOZ,2024,7,3,4,4,3,1,0,2,1,2024-07
MOZ,2024,8,5,11,12,3,4,0,1,1,2024-08
MOZ,2024,9,4,21,21,21,2,0,2,1,2024-09
MOZ,2024,10,27,52,58,41,3,0,24,1,2024-10
MOZ,2024,11,37,85,95,62,2,3,32,1,2024-11
MOZ,2024,12,41,125,180,113,2,1,38,1,2024-12
MRT,1989,1,1,2,2,2,0,0,1,1,1989-01
MRT,1989,4,9,119,524,119,0,5,4,1,1989-04
MRT,1989,6,2,3,3,1,0,0,2,1,1989-06
MRT,1989,7,3,4,4,4,0,0,3,1,1989-07
MRT,1990,1,1,0,200,0,0,0,1,1,1990-01
MRT,1990,3,1,2,2,2,0,0,1,1,1990-03
MRT,1990,4,2,8,8,8,0,0,2,1,1990-04
MRT,1990,5,1,1,1,1,0,0,1,1,1990-05
MRT,1990,9,1,18,18,18,0,0,1,1,1990-09
MRT,1992,1,1,0,1,0,0,0,1,1,1992-01
MRT,2007,12,1,4,4,4,0,0,1,1,2007-12
MRT,2008,9,1,12,12,12,1,0,0,1,2008-09
MRT,2009,6,1,1,1,1,0,0,1,1,2009-06
MRT,2010,8,1,1,1,1,1,0,0,1,2010-08
MRT,2011,2,3,5,5,5,3,0,0,1,2011-02
MRT,2011,5,1,1,1,1,1,0,0,1,2011-05
MRT,2011,7,1,6,26,2,1,0,0,1,2011-07
MRT,2011,9,1,1,1,1,0,0,1,1,2011-09
MRT,2012,7,1,1,1,1,0,0,1,1,2012-07
MRT,2019,3,1,1,1,1,0,0,1,1,2019-03
MRT,2020,5,1,0,1,0,0,0,1,1,2020-05
MRT,2023,3,2,6,6,6,2,0,0,1,2023-03
MRT,2024,4,1,3,3,3,1,0,0,1,2024-04
MYS,2013,3,13,70,87,68,13,0,0,1,2013-03
MYS,2013,11,1,0,1,0,0,0,1,1,2013-11
MYS,2017,12,1,1,1,1,1,0,0,1,2017-12
NAM,1994,9,1,0,3,0,0,0,1,1,1994-09
NAM,1996,4,1,2,2,2,0,0,1,1,1996-04
NAM,1999,12,1,1,1,1,1,0,0,1,1999-12
NAM,2000,1,3,10,14,10,1,0,2,1,2000-01
NAM,2000,2,4,43,46,43,2,0,2,1,2000-02
NAM,2000,4,1,0,6,0,0,0,1,1,2000-04
NAM,2000,8,2,0,2,0,0,0,2,1,2000-08
NAM,2000,10,1,0,1,0,1,0,0,1,2000-10
NAM,2000,11,3,4,7,4,3,0,0,1,2000-11
NAM,2000,12,1,3,3,3,0,0,1,1,2000-12
NAM,2002,2,1,0,5,0,0,0,1,1,2002-02
NER,1989,9,1,170,170,170,0,0,1,1,1989-09
NER,1990,2,1,0,3,0,0,0,1,1,1990-02
NER,1990,5,1,200,600,63,0,0,1,1,1990-05
NER,1991,10,3,31,86,31,3,0,0,1,1991-10
NER,1991,12,6,9,67,9,5,0,1,1,1991-12
NER,1992,1,1,4,4,4,1,0,0,1,1992-01
NER,1992,2,1,3,3,3,1,0,0,1,1992-02
NER,1992,3,2,4,4,4,2,0,0,1,1992-03
NER,1992,7,2,2,2,2,2,0,0,1,1992-07
NER,1992,8,1,1,1,1,1,0,0,1,1992-08
NER,1992,9,1,2,2,2,1,0,0,1,1992-09
NER,1992,10,2,12,12,12,2,0,0,1,1992-10
NER,1992,12,1,1,1,1,1,0,0,1,1992-12
NER,1993,1,1,6,20,6,1,0,0,1,1993-01
NER,1994,1,1,7,7,7,1,0,0,1,1994-01
NER,1994,2,2,5,5,5,2,0,0,1,1994-02
NER,1994,4,1,0,1,0,0,0,1,1,1994-04
NER,1994,5,4,23,63,23,4,0,0,1,1994-05
NER,1994,8,1,14,14,14,1,0,0,1,1994-08
NER,1994,9,2,1,7,1,1,0,1,1,1994-09
NER,1995,3,3,9,9,7,3,0,0,1,1995-03
NER,1995,7,2,27,27,27,2,0,0,1,1995-07
NER,1995,8,1,29,29,29,0,0,1,1,1995-08
NER,1995,9,1,2,2,2,0,0,1,1,1995-09
NER,1996,2,1,8,48,8,1,0,0,1,1996-02
NER,1996,6,1,3,3,3,1,0,0,1,1996-06
NER,1996,12,1,3,3,3,1,0,0,1,1996-12
NER,1997,7,2,12,29,12,1,1,0,1,1997-07
NER,1997,9,2,6,6,6,2,0,0,1,1997-09
NER,1997,10,2,55,55,55,2,0,0,1,1997-10
NER,1997,11,2,8,24,8,2,0,0,1,1997-11
NER,1998,1,1,0,1,0,0,0,1,1,1998-01
NER,1998,9,1,147,147,147,0,0,1,1,1998-09
NER,2004,4,1,4,4,4,1,0,0,1,2004-04
NER,2007,2,2,19,19,19,2,0,0,1,2007-02
NER,2007,3,1,5,5,5,1,0,0,1,2007-03
NER,2007,4,1,1,1,1,1,0,0,1,2007-04
NER,2007,6,2,13,16,13,1,0,1,1,2007-06
NER,2007,7,2,13,15,13,2,0,0,1,2007-07
NER,2007,8,3,6,13,6,2,0,1,1,2007-08
NER,2007,9,2,2,12,2,1,0,1,1,2007-09
NER,2007,10,1,12,12,12,1,0,0,1,2007-10
NER,2007,11,4,12,12,12,2,0,2,1,2007-11
NER,2007,12,4,15,29,15,2,0,2,1,2007-12
NER,2008,1,2,2,8,2,2,0,0,1,2008-01
NER,2008,3,5,24,24,24,3,0,2,1,2008-03
NER,2008,5,2,13,21,13,2,0,0,1,2008-05
NER,2008,6,1,10,43,10,1,0,0,1,2008-06
NER,2008,9,1,12,12,12,0,1,0,1,2008-09
NER,2008,10,1,3,13,3,1,0,0,1,2008-10
NER,2008,11,1,4,4,4,1,0,0,1,2008-11
NER,2012,6,1,1,1,1,1,0,0,1,2012-06
NER,2013,5,4,29,29,29,4,0,0,1,2013-05
NER,2013,6,2,2,2,2,2,0,0,1,2013-06
NER,2014,8,2,5,5,5,0,2,0,1,2014-08
NER,2015,1,1,6,6,6,0,1,0,1,2015-01
NER,2015,2,11,196,196,196,10,0,1,1,2015-02
NER,2015,3,4,47,54,7,3,0,1,1,2015-03
NER,2015,4,2,76,232,76,1,0,1,1,2015-04
NER,2015,5,1,5,5,5,0,0,1,1,2015-05
NER,2015,6,6,76,76,76,3,0,3,1,2015-06
NER,2015,7,5,30,30,30,2,0,3,1,2015-07
NER,2015,8,2,0,3,0,1,0,1,1,2015-08
NER,2015,9,1,15,15,15,0,0,1,1,2015-09
NER,2015,10,4,32,32,32,3,0,1,1,2015-10
NER,2015,11,5,48,48,48,2,0,3,1,2015-11
NER,2015,12,1,2,5,2,1,0,0,1,2015-12
NER,2016,1,1,6,6,6,1,0,0,1,2016-01
NER,2016,3,2,7,8,7,2,0,0,1,2016-03
NER,2016,4,2,5,5,5,0,0,2,1,2016-04
NER,2016,5,2,18,18,18,1,0,1,1,2016-05
NER,2016,6,5,103,109,103,4,0,1,1,2016-06
NER,2016,7,1,88,88,88,1,0,0,1,2016-07
NER,2016,9,4,54,54,54,3,0,1,1,2016-09
NER,2016,12,1,18,18,18,1,0,0,1,2016-12
NER,2017,1,3,46,46,46,2,0,1,1,2017-01
NER,2017,2,1,16,16,16,1,0,0,1,2017-02
NER,2017,3,2,9,11,9,2,0,0,1,2017-03
NER,2017,4,1,57,57,57,1,0,0,1,2017-04
NER,2017,6,2,8,8,8,1,0,1,1,2017-06
NER,2017,7,3,28,28,28,2,0,1,1,2017-07
NER,2017,8,1,39,39,39,1,0,0,1,2017-08
NER,2017,9,1,1,1,1,0,0,1,1,2017-09
NER,2017,10,2,44,49,44,2,0,0,1,2017-10
NER,2018,1,4,34,65,31,4,0,0,1,2018-01
NER,2018,2,1,0,12,0,0,1,0,1,2018-02
NER,2018,3,2,8,8,8,1,0,1,1,2018-03
NER,2018,4,2,50,68,47,0,1,1,1,2018-04
NER,2018,5,1,17,17,17,0,1,0,1,2018-05
NER,2018,6,1,6,9,6,0,0,1,1,2018-06
NER,2018,7,2,17,17,17,2,0,0,1,2018-07
NER,2018,8,2,1,2,1,1,0,1,1,2018-08
NER,2018,11,3,13,14,13,2,0,1,1,2018-11
NER,2018,12,7,35,41,35,3,1,3,1,2018-12
NER,2019,1,7,21,21,21,2,0,5,1,2019-01
NER,2019,2,8,27,32,27,4,0,4,1,2019-02
NER,2019,3,9,128,151,125,3,0,6,1,2019-03
NER,2019,4,8,13,28,12,4,0,4,1,2019-04
NER,2019,5,5,42,43,42,3,0,2,1,2019-05
NER,2019,6,7,27,29,27,3,0,4,1,2019-06
NER,2019,7,2,21,21,21,1,0,1,1,2019-07
NER,2019,8,4,17,18,17,2,0,2,1,2019-08
NER,2019,10,10,36,37,34,5,0,5,1,2019-10
NER,2019,11,7,9,10,9,2,0,5,1,2019-11
NER,2019,12,5,113,113,113,4,0,1,1,2019-12
NER,2020,1,2,276,276,276,2,0,0,1,2020-01
NER,2020,2,17,74,87,72,8,0,9,1,2020-02
NER,2020,3,14,208,276,207,7,0,7,1,2020-03
NER,2020,4,7,89,104,89,3,0,4,1,2020-04
NER,2020,5,9,86,90,67,4,0,5,1,2020-05
NER,2020,7,4,11,13,11,1,0,3,1,2020-07
NER,2020,8,1,8,8,8,0,0,1,1,2020-08
NER,2020,9,1,0,1,0,1,0,0,1,2020-09
NER,2020,11,1,1,1,0,1,0,0,1,2020-11
NER,2020,12,12,67,76,63,5,0,7,1,2020-12
NER,2021,1,8,138,141,137,3,1,4,1,2021-01
NER,2021,2,5,31,56,31,3,1,1,1,2021-02
NER,2021,3,13,275,287,246,3,0,10,1,2021-03
NER,2021,4,7,27,52,27,6,0,1,1,2021-04
NER,2021,5,8,63,102,56,5,0,3,1,2021-05
NER,2021,6,11,54,53,50,4,1,6,1,2021-06
NER,2021,7,5,98,103,98,2,0,3,1,2021-07
NER,2021,8,5,132,132,99,2,0,3,1,2021-08
NER,2021,9,2,12,12,11,1,0,1,1,2021-09
NER,2021,10,6,34,34,34,3,0,3,1,2021-10
NER,2021,11,4,150,156,100,3,1,0,1,2021-11
NER,2021,12,4,116,117,38,4,0,0,1,2021-12
NER,2022,1,4,19,19,19,4,0,0,1,2022-01
NER,2022,2,3,24,24,24,3,0,0,1,2022-02
NER,2022,3,9,106,107,106,6,0,3,1,2022-03
NER,2022,4,7,74,85,74,3,2,2,1,2022-04
NER,2022,5,8,123,128,54,6,0,2,1,2022-05
NER,2022,6,6,49,67,49,6,0,0,1,2022-06
NER,2022,7,6,64,84,41,6,0,0,1,2022-07
NER,2022,8,9,58,61,58,3,2,4,1,2022-08
NER,2022,9,5,31,31,29,3,0,2,1,2022-09
NER,2022,10,5,24,29,13,4,0,1,1,2022-10
NER,2022,11,4,31,31,15,3,0,1,1,2022-11
NER,2022,12,7,61,66,56,6,0,1,1,2022-12
NER,2023,1,7,26,26,26,4,0,3,1,2023-01
NER,2023,2,4,47,48,46,2,0,2,1,2023-02
NER,2023,3,6,61,62,52,3,0,3,1,2023-03
NER,2023,4,7,24,24,24,4,3,0,1,2023-04
NER,2023,5,5,15,40,15,3,0,2,1,2023-05
NER,2023,6,10,26,28,18,8,0,2,1,2023-06
NER,2023,7,7,13,17,12,6,0,1,1,2023-07
NER,2023,8,15,97,123,96,8,1,6,1,2023-08
NER,2023,9,8,43,79,40,4,0,4,1,2023-09
NER,2023,10,10,86,145,85,5,0,5,1,2023-10
NER,2023,11,13,62,301,20,11,0,2,1,2023-11
NER,2023,12,5,13,17,13,2,0,3,1,2023-12
NER,2024,1,7,158,160,158,6,0,1,1,2024-01
NER,2024,2,8,39,98,39,6,0,2,1,2024-02
NER,2024,3,4,73,73,73,3,0,1,1,2024-03
NER,2024,4,7,79,79,78,3,1,3,1,2024-04
NER,2024,5,10,133,154,132,5,0,5,1,2024-05
NER,2024,6,8,142,143,142,6,0,2,1,2024-06
NER,2024,7,11,153,390,153,9,0,2,1,2024-07
NER,2024,8,5,56,58,33,2,0,3,1,2024-08
NER,2024,9,8,103,147,81,7,0,1,1,2024-09
NER,2024,10,4,10,15,3,4,0,0,1,2024-10
NER,2024,11,2,4,4,4,1,0,1,1,2024-11
NER,2024,12,11,272,329,179,6,0,5,1,2024-12
NGA,1990,9,1,9,9,9,0,1,0,1,1990-09
NGA,1990,10,1,80,80,80,0,0,1,1,1990-10
NGA,1991,4,2,150,250,100,0,2,0,1,1991-04
NGA,1991,10,2,230,1350,230,0,2,0,1,1991-10
NGA,1992,2,5,196,1226,161,0,4,1,1,1992-02
NGA,1992,3,1,200,200,4,0,1,0,1,1992-03
NGA,1992,5,5,487,1830,487,0,5,0,1,1992-05
NGA,1992,12,1,60,60,60,0,1,0,1,1992-12
NGA,1993,2,1,7,7,7,0,1,0,1,1993-02
NGA,1993,5,1,1,1,1,0,0,1,1,1993-05
NGA,1993,7,2,62,125,62,0,1,1,1,1993-07
NGA,1993,8,2,37,37,37,0,2,0,1,1993-08
NGA,1993,9,1,988,925,988,0,1,0,1,1993-09
NGA,1993,12,1,90,95,90,0,1,0,1,1993-12
NGA,1994,1,1,0,6,0,0,0,1,1,1994-01
NGA,1994,4,2,34,34,24,0,2,0,1,1994-04
NGA,1994,5,5,33,83,33,0,0,5,1,1994-05
NGA,1994,6,5,17,17,17,0,0,5,1,1994-06
NGA,1994,7,2,3,3,3,0,0,2,1,1994-07
